date,l1c_product_id,cloud_pct,tropomi_n_images,uvai_mean,uvai_max,data_source
2024-08-12,20240812T072619_20240812T073209_T38RPN,1.22529785899848,12,1.1434025140871207,1.2049540663089473,GEE_OFFL_L3
2024-08-22,20240822T072619_20240822T073204_T38RPN,0.139836961390307,15,1.1258109479007707,1.1839333772658502,GEE_OFFL_L3
2024-09-01,20240901T072619_20240901T073200_T38RPN,0.149422198333781,15,1.0350538571107573,1.0807092180351814,GEE_OFFL_L3
2024-09-06,20240906T072621_20240906T073444_T38RPN,0.168712114425632,15,1.0478665037626267,1.0529900789263895,GEE_OFFL_L3
2024-09-11,20240911T072619_20240911T073202_T38RPN,3.00773388276748,14,0.5514203225949037,0.551834702491919,GEE_OFFL_L3
2024-09-16,20240916T072611_20240916T073320_T38RPN,0.107856311027502,14,0.9982974474384833,0.9991607069972053,GEE_OFFL_L3
2024-09-21,20240921T072609_20240921T073750_T38RPN,0.886470184239601,14,0.9445480361334242,1.14726977078981,GEE_OFFL_L3
2024-09-26,20240926T072651_20240926T073954_T38RPN,0.131386425393413,14,1.0957241480938609,1.0982466776939483,GEE_OFFL_L3
2024-10-01,20241001T072629_20241001T073146_T38RPN,0.0339215861924811,14,1.2397145946080164,1.367622733115845,GEE_OFFL_L3
2024-10-06,20241006T072801_20241006T073143_T38RPN,0.0702917375854758,14,0.965579847031892,1.0179467080115674,GEE_OFFL_L3
2024-10-11,20241011T072739_20241011T073716_T38RPN,0.7873032936188,14,1.1244387219279333,1.1660290769944255,GEE_OFFL_L3
2024-10-16,20241016T072901_20241016T073146_T38RPN,0.086506016901072,14,0.830421371154573,0.8880426287653618,GEE_OFFL_L3
2024-10-21,20241021T072849_20241021T073144_T38RPN,0.0353847532025441,14,0.6146586534783836,0.6756296753882906,GEE_OFFL_L3
2024-11-05,20241105T073101_20241105T073141_T38RPN,0,14,0.7646056531588671,0.7939836989228742,GEE_OFFL_L3
2024-11-10,20241110T073039_20241110T073142_T38RPN,0.00671862402579952,14,0.6533576920408376,0.7485991716383219,GEE_OFFL_L3
2024-11-15,20241115T073151_20241115T073154_T38RPN,0.0165128848278539,14,0.6041090488433843,0.6041090488435576,GEE_OFFL_L3
2024-11-20,20241120T073119_20241120T073950_T38RPN,0.00922691032876467,15,0.6183221430195102,0.6649709056070175,GEE_OFFL_L3
2024-11-30,20241130T073159_20241130T073159_T38RPN,0.285496730269641,15,0.5418246070572366,0.5851920052682306,GEE_OFFL_L3
2024-12-05,20241205T073301_20241205T073546_T38RPN,0.0121532443488907,14,0.2942831172589594,0.3171652853489835,GEE_OFFL_L3
2024-12-20,20241220T073229_20241220T073231_T38RPN,0.0136164113589537,14,0.5491102524372505,0.6352898588026619,GEE_OFFL_L3
2024-12-25,20241225T073331_20241225T073325_T38RPN,0.00746513780644391,14,0.3873096917225905,0.5667774063509499,GEE_OFFL_L3
2025-01-09,20250109T073209_20250109T073205_T38RPN,3.94523574905193,14,0.11725327615065859,0.21338167786593448,GEE_OFFL_L3
2025-01-14,20250114T073251_20250114T073246_T38RPN,0.0884768132819732,14,0.6638757931845407,0.7171804357490594,GEE_OFFL_L3
2025-01-19,20250119T073129_20250119T073950_T38RPN,0,14,0.6991815264893737,0.7924234271047733,GEE_OFFL_L3
2025-01-24,20250124T073241_20250124T074106_T38RPN,1.30180059123891,14,0.4431794134461365,0.47039583325399587,GEE_OFFL_L3
2025-02-08,20250208T072959_20250208T073146_T38RPN,0,15,1.2241971679626056,1.2551628111459516,GEE_OFFL_L3
2025-03-15,20250315T072711_20250315T073519_T38RPN,0,14,0.7211092096074602,0.7456149458887339,GEE_OFFL_L3
2025-03-17,20250317T073021_20250317T073023_T38RPN,0,15,0.5826245971155481,0.5963412075517122,GEE_OFFL_L3
2025-03-30,20250330T072619_20250330T073147_T38RPN,1.13983696139031,14,1.3530005959271305,1.3696600198749669,GEE_OFFL_L3
2025-04-09,20250409T072619_20250409T073148_T38RPN,0,14,1.341985051887839,1.3957671019765978,GEE_OFFL_L3
2025-04-14,20250414T072641_20250414T074040_T38RPN,0.168383648362149,14,1.1415490464441467,1.3334216181383203,GEE_OFFL_L3
2025-04-24,20250424T072641_20250424T074135_T38RPN,0.0072262533966377,15,1.6182539797513524,1.6237131357197665,GEE_OFFL_L3
2025-04-29,20250429T072619_20250429T073148_T38RPN,2.43933829018484,15,1.257029395891394,1.2976855039593664,GEE_OFFL_L3
2025-05-09,20250509T072619_20250509T074216_T38RPN,0,14,2.0905774061659166,2.132911205291604,GEE_OFFL_L3
2025-05-14,20250514T072631_20250514T074042_T38RPN,0.0295320851622921,14,1.5489041700182806,1.5994797945021504,GEE_OFFL_L3
2025-05-16,20250516T073031_20250516T073441_T38RPN,0.136641882409149,14,1.6080098482524618,1.6332883834837764,GEE_OFFL_L3
2025-05-24,20250524T072631_20250524T073832_T38RPN,0.0202753142823016,14,1.6279563326792243,1.6565217971800639,GEE_OFFL_L3
2025-06-03,20250603T072641_20250603T073203_T38RPN,0.094628086834483,14,1.566348750417001,1.8308925059692926,GEE_OFFL_L3
2025-06-05,20250605T073031_20250605T073443_T38RPN,0.065603631043029,14,1.4985404848366255,1.4995935224306856,GEE_OFFL_L3
2025-06-08,20250608T072619_20250608T073146_T38RPN,0.140075845800113,14,1.5122339333694255,1.7607910633083232,GEE_OFFL_L3
2025-06-13,20250613T072631_20250613T073202_T38RPN,0.132282241930186,14,1.7675222006081523,1.8161992370220321,GEE_OFFL_L3
2025-06-18,20250618T072619_20250618T073942_T38RPN,2.61444056257279,14,1.6851661618254141,1.7156770229344538,GEE_OFFL_L3
2025-06-23,20250623T072631_20250623T073955_T38RPN,0.0995252172355102,14,1.6924715889467736,1.6977100138191124,GEE_OFFL_L3
2025-07-03,20250703T072641_20250703T073357_T38RPN,0.0393860670667981,15,1.6654865805629726,1.8167838420355922,GEE_OFFL_L3
2025-07-15,20250715T073031_20250715T073445_T38RPN,0.152975603929649,14,1.6927921195059945,1.7428671121602306,GEE_OFFL_L3
2025-07-18,20250718T072619_20250718T073543_T38RPN,0.124936546328645,14,1.1428594869139455,1.1538540893730307,GEE_OFFL_L3
2025-07-28,20250728T072619_20250728T073147_T38RPN,0.257039624951477,14,0.9853476733673612,0.9865386172334241,GEE_OFFL_L3
2025-08-02,20250802T072641_20250802T073655_T38RPN,0.071336856878378,14,0.9675572480999716,1.0424672864753903,GEE_OFFL_L3
2025-08-04,20250804T073031_20250804T073952_T38RPN,0.0938517125026128,15,1.6011059650445545,1.6434214115147552,GEE_OFFL_L3
2025-08-07,20250807T072619_20250807T073148_T38RPN,1.05234554629878,14,0.6209513531354978,0.694418300294231,GEE_OFFL_L3
2025-08-12,20250812T072631_20250812T073441_T38RPN,0,14,1.0078522894649973,1.0722142457965123,GEE_OFFL_L3
2025-08-17,20250817T072619_20250817T074217_T38RPN,0.809609125384455,14,0.9587660919679465,1.0865922899229035,GEE_OFFL_L3
2025-08-24,20250824T073021_20250824T073440_T38RPN,0.0674251246678014,14,0.8146498562752928,0.8153207997007386,GEE_OFFL_L3
2025-09-01,20250901T072631_20250901T073657_T38RPN,0.555465973901878,14,1.3316167633897087,1.4271742214619654,GEE_OFFL_L3
2025-09-06,20250906T072619_20250906T073608_T38RPN,0.13550718146257,14,0.9679028813200702,1.0150208473203304,GEE_OFFL_L3
2025-09-13,20250913T073021_20250913T073439_T38RPN,0.115052703872913,14,0.5619859127308994,0.6406843066214087,GEE_OFFL_L3
2025-09-16,20250916T072609_20250916T073741_T38RPN,0.177102929320075,14,1.2570184469223031,1.257018446922664,GEE_OFFL_L3
2025-09-21,20250921T072631_20250921T073428_T38RPN,0.0571232344949088,13,1.211280630078783,1.21715555055418,GEE_OFFL_L3
2025-09-26,20250926T072619_20250926T073146_T38RPN,0.625250082116516,15,0.7025747789934372,0.8999469988969022,GEE_OFFL_L3
2025-10-03,20251003T073031_20251003T073442_T38RPN,0.165367732688345,14,1.1696393063660802,1.2263569154133673,GEE_OFFL_L3
2025-10-11,20251011T072841_20251011T074011_T38RPN,0.149601361641136,15,0.9054793442591599,0.9054800271990521,GEE_OFFL_L3
2025-10-16,20251016T072809_20251016T073726_T38RPN,0.158768550867449,14,0.8487596234733815,0.889552354812562,GEE_OFFL_L3
2025-10-21,20251021T072951_20251021T074039_T38RPN,0.152288811251456,14,0.5403335950060926,0.5403932177120062,GEE_OFFL_L3
2025-10-23,20251023T073031_20251023T073442_T38RPN,0.161456000477769,14,0.9781561524425493,0.9860394597056366,GEE_OFFL_L3
2025-10-26,20251026T072909_20251026T073143_T38RPN,0.17650571829556,14,0.727555101778126,0.87112283594352,GEE_OFFL_L3
2025-10-31,20251031T073051_20251031T074036_T38RPN,0.438651497506644,14,0.5091589625326957,0.6281915946832651,GEE_OFFL_L3
2025-11-10,20251110T073141_20251110T074034_T38RPN,0.663023679417122,14,0.39840665921989277,0.4270151085983059,GEE_OFFL_L3
2025-11-20,20251120T073231_20251120T074040_T38RPN,0.143121622025143,14,0.6883874547003582,0.6991752386095151,GEE_OFFL_L3
2025-11-25,20251125T073139_20251125T073137_T38RPN,0.0896413747797784,14,0.7605166023164512,0.8526034517286041,GEE_OFFL_L3
2025-12-05,20251205T073209_20251205T073205_T38RPN,0.1058855146466,14,0.39493574140690435,0.4017776280309151,GEE_OFFL_L3
2025-12-22,20251222T073341_20251222T073444_T38RPN,3.34005195735913,14,0.720989692916921,0.7556742367508626,GEE_OFFL_L3
2025-12-30,20251230T073331_20251230T074157_T38RPN,0,15,0.9887380486111825,1.025757195517037,GEE_OFFL_L3
2026-01-04,20260104T073219_20260104T074234_T38RPN,0,14,0.6460358794513319,0.6630268692972184,GEE_OFFL_L3
2026-01-09,20260109T073311_20260109T074136_T38RPN,0.0134073875003733,14,0.7751998557498553,0.9490785689482785,GEE_OFFL_L3
2026-01-29,20260129T073141_20260129T074013_T38RPN,0,14,1.2975955509413157,1.349449157715232,GEE_OFFL_L3
2026-02-08,20260208T073051_20260208T074027_T38RPN,0.0213801546776554,14,1.2607280620882477,1.348364787171379,GEE_OFFL_L3
2026-02-13,20260213T072919_20260213T073923_T38RPN,0,14,1.0651261927547249,1.0949777364730096,GEE_OFFL_L3
2026-02-13,20260213T074301_20260213T074302_T38RPN,0,14,1.0651261927547249,1.0949777364730096,GEE_OFFL_L3
2026-02-23,20260223T072809_20260223T073706_T38RPN,1.30186031234137,14,1.2038809888144144,1.2526113449633243,GEE_OFFL_L3
2026-02-23,20260223T074311_20260223T074305_T38RPN,0.0476873003075637,14,1.2038809888144144,1.2526113449633243,GEE_OFFL_L3
2026-02-28,20260228T072841_20260228T074026_T38RPN,1.09361282809281,14,1.0444189310073861,1.044418931007686,GEE_OFFL_L3
2026-03-22,20260322T073031_20260322T073447_T38RPN,0.329361880020305,14,1.521231518394331,1.590203587840081,GEE_OFFL_L3
2026-03-25,20260325T072609_20260325T073824_T38RPN,0,14,1.704957457596384,1.7052830457692285,GEE_OFFL_L3
