aoi,year,month,system_index,scene_date,ref_system_index,dbb,flag_v4,flag_v3_ksp_only,cloud_pct_aoi,cloud_flag_present,no_usable_scene,calibration_subset_match
diriyah_gate,2023,4,20230430T072619_20230430T073149_T38RPN,2023-04-30,20200425T072609_20200425T073431_T38RPN,-0.0289232461,False,,0.0000,False,False,False
diriyah_gate,2023,5,20230505T072621_20230505T073147_T38RPN,2023-05-05,20200425T072609_20200425T073431_T38RPN,0.0060225880,False,,0.0000,False,False,True
diriyah_gate,2023,6,20230624T072621_20230624T073150_T38RPN,2023-06-24,20200425T072609_20200425T073431_T38RPN,0.0174679700,False,,0.0000,False,False,False
diriyah_gate,2023,7,20230719T072619_20230719T073152_T38RPN,2023-07-19,20200425T072609_20200425T073431_T38RPN,-0.0161108348,False,,0.0000,False,False,False
diriyah_gate,2023,8,20230818T072619_20230818T073626_T38RPN,2023-08-18,20200425T072609_20200425T073431_T38RPN,0.0086672535,False,,0.0000,False,False,False
diriyah_gate,2023,9,20230912T072621_20230912T073904_T38RPN,2023-09-12,20200425T072609_20200425T073431_T38RPN,-0.0553483603,False,,0.0000,False,False,False
diriyah_gate,2023,10,20231002T072731_20231002T073145_T38RPN,2023-10-02,20200425T072609_20200425T073431_T38RPN,-0.0491650277,False,,0.0000,False,False,False
diriyah_gate,2023,11,20231121T073211_20231121T073213_T38RPN,2023-11-21,20200425T072609_20200425T073431_T38RPN,-0.1795515898,False,,0.0000,False,False,False
diriyah_gate,2023,12,20231201T073241_20231201T073244_T38RPN,2023-12-01,20200425T072609_20200425T073431_T38RPN,-0.1645922637,False,,0.0000,False,False,False
diriyah_gate,2024,1,20240105T073219_20240105T073216_T38RPN,2024-01-05,20200425T072609_20200425T073431_T38RPN,-0.1675111344,False,,0.0000,False,False,False
diriyah_gate,2024,2,20240229T072841_20240229T073147_T38RPN,2024-02-29,20200425T072609_20200425T073431_T38RPN,-0.0907398889,False,,0.0000,False,False,False
diriyah_gate,2024,3,20240310T072721_20240310T073146_T38RPN,2024-03-10,20200425T072609_20200425T073431_T38RPN,-0.0418527043,False,,0.0000,False,False,False
diriyah_gate,2024,4,20240404T072609_20240404T073144_T38RPN,2024-04-04,20200425T072609_20200425T073431_T38RPN,-0.0861770456,False,,0.0000,False,False,False
diriyah_gate,2024,5,20240519T072621_20240519T073503_T38RPN,2024-05-19,20200425T072609_20200425T073431_T38RPN,0.0182158578,False,,0.0000,False,False,True
diriyah_gate,2024,6,20240623T072619_20240623T073149_T38RPN,2024-06-23,20200425T072609_20200425T073431_T38RPN,0.0167460904,False,,0.0000,False,False,False
diriyah_gate,2024,7,20240708T072621_20240708T073143_T38RPN,2024-07-08,20200425T072609_20200425T073431_T38RPN,0.0201559394,False,,0.0000,False,False,False
diriyah_gate,2024,8,20240802T072619_20240802T073147_T38RPN,2024-08-02,20200425T072609_20200425T073431_T38RPN,0.0273614934,False,,0.0000,False,False,True
diriyah_gate,2024,9,20240916T072611_20240916T073320_T38RPN,2024-09-16,20200425T072609_20200425T073431_T38RPN,-0.0354937146,False,,0.0000,False,False,False
diriyah_gate,2024,10,20241001T072629_20241001T073146_T38RPN,2024-10-01,20200425T072609_20200425T073431_T38RPN,-0.0138165047,False,,0.0000,False,False,False
diriyah_gate,2024,11,20241105T073101_20241105T073141_T38RPN,2024-11-05,20200425T072609_20200425T073431_T38RPN,-0.1397044952,False,,0.0000,False,False,False
diriyah_gate,2024,12,20241225T073331_20241225T073325_T38RPN,2024-12-25,20200425T072609_20200425T073431_T38RPN,-0.1573554321,False,,0.0000,False,False,False
diriyah_gate,2025,1,20250119T073129_20250119T073950_T38RPN,2025-01-19,20200425T072609_20200425T073431_T38RPN,-0.1600448727,False,,0.0000,False,False,False
diriyah_gate,2025,2,20250208T072959_20250208T073146_T38RPN,2025-02-08,20200425T072609_20200425T073431_T38RPN,-0.0986293230,False,,0.0000,False,False,True
diriyah_gate,2025,3,20250315T072711_20250315T073519_T38RPN,2025-03-15,20200425T072609_20200425T073431_T38RPN,-0.0868773931,False,,0.0000,False,False,False
diriyah_gate,2025,4,20250424T072641_20250424T074135_T38RPN,2025-04-24,20200425T072609_20200425T073431_T38RPN,-0.0023520800,False,,0.0000,False,False,True
diriyah_gate,2025,5,20250509T072619_20250509T074216_T38RPN,2025-05-09,20200425T072609_20200425T073431_T38RPN,0.0594425520,True,,0.0000,False,False,True
diriyah_gate,2025,6,20250605T073031_20250605T073443_T38RPN,2025-06-05,20200425T072609_20200425T073431_T38RPN,0.0554637801,True,,0.0000,False,False,False
diriyah_gate,2025,7,20250703T072641_20250703T073357_T38RPN,2025-07-03,20200425T072609_20200425T073431_T38RPN,0.0471125738,True,,0.0000,False,False,False
diriyah_gate,2025,8,20250804T073031_20250804T073952_T38RPN,2025-08-04,20200425T072609_20200425T073431_T38RPN,0.0339670578,False,,0.0000,False,False,True
diriyah_gate,2025,9,20250921T072631_20250921T073428_T38RPN,2025-09-21,20200425T072609_20200425T073431_T38RPN,-0.0074722854,False,,0.0000,False,False,False
diriyah_gate,2025,10,20251011T072841_20251011T074011_T38RPN,2025-10-11,20200425T072609_20200425T073431_T38RPN,-0.0507103393,False,,0.0000,False,False,False
diriyah_gate,2025,11,20251125T073139_20251125T073137_T38RPN,2025-11-25,20200425T072609_20200425T073431_T38RPN,-0.1146206575,False,,0.0000,False,False,False
diriyah_gate,2025,12,20251230T073331_20251230T074157_T38RPN,2025-12-30,20200425T072609_20200425T073431_T38RPN,-0.1290872497,False,,0.0000,False,False,False
diriyah_gate,2026,1,20260104T073219_20260104T074234_T38RPN,2026-01-04,20200425T072609_20200425T073431_T38RPN,-0.1301218155,False,,0.0000,False,False,False
diriyah_gate,2026,2,20260213T072919_20260213T073923_T38RPN,2026-02-13,20200425T072609_20200425T073431_T38RPN,-0.1031271936,False,,0.0000,False,False,False
diriyah_gate,2026,3,20260325T072609_20260325T073824_T38RPN,2026-03-25,20200425T072609_20200425T073431_T38RPN,-0.0625248772,False,,0.0000,False,False,False
diriyah_gate,2026,4,20260414T072609_20260414T073249_T38RPN,2026-04-14,20200425T072609_20200425T073431_T38RPN,0.0392212404,True,,80.5642,True,False,False
