date,l1c_product_id,cloud_pct,tropomi_n_images,uvai_mean,uvai_max
2020-09-17,20200917T072621_20200917T073152_T38RPN,0,15,-0.2167078976133274,-0.16642396152015052
2020-09-22,20200922T072619_20200922T073147_T38RPN,0.2252,15,-0.51973829580676,-0.5039347708223902
2020-09-24,20200924T071631_20200924T072139_T38RPN,0,14,0.15449693531021216,0.19385020434861994
2020-09-27,20200927T072701_20200927T073151_T38RPN,0,15,-0.4878155621590035,-0.4869823753832469
2020-10-02,20201002T072729_20201002T073150_T38RPN,0,14,-0.366406264562811,-0.33706214603055734
2020-10-04,20201004T071741_20201004T072138_T38RPN,0.036571358494574,14,-0.3991452847305371,-0.375689864158605
2020-10-12,20201012T072839_20201012T073934_T38RPN,0.3811,14,-0.2591333710402229,-0.2513019442557617
2020-10-17,20201017T072921_20201017T073151_T38RPN,0.0109588222998597,14,-0.6908388733471074,-0.6750858116737779
2020-10-22,20201022T072949_20201022T073149_T38RPN,0.3106,14,0.005966409171639714,0.05058811232449305
2020-10-27,20201027T073021_20201027T073152_T38RPN,0.00671862402579952,14,-0.6124946638050649,-0.5915439128874151
2020-11-01,20201101T073049_20201101T073147_T38RPN,0.3348,14,-0.35605611524031977,-0.3328531384467854
2020-11-06,20201106T073111_20201106T073150_T38RPN,1.0069,14,-0.3751165231205103,-0.34223398566236884
2020-11-11,20201111T073139_20201111T073849_T38RPN,0.0225745767266864,14,-0.28668121454029527,-0.28192541003219695
2020-11-16,20201116T073201_20201116T073203_T38RPN,0.3374,14,-0.38955315501036636,-0.37575870752324547
2020-11-21,20201121T073219_20201121T073221_T38RPN,4.2608,14,-0.35976940566603155,-0.3547345697878843
2020-11-23,20201123T072231_20201123T072226_T38RPN,0,14,-0.3639822385533952,-0.3233414292334646
2020-11-26,20201126T073241_20201126T073240_T38RPN,4.1346,14,-0.4352968741650435,-0.4168978035448867
2020-12-06,20201206T073301_20201206T073304_T38RPN,0.8141,14,-0.3630100746551661,-0.3548187911509519
2020-12-11,20201211T073219_20201211T074003_T38RPN,0,15,-0.5336849791822654,-0.517823906104459
2020-12-31,20201231T073219_20201231T073222_T38RPN,0.10412374212428,14,-1.1122623411747068,-1.0164071088485718
2021-01-05,20210105T073311_20210105T073312_T38RPN,0,14,-1.1349055066848055,-1.1185859441760422
2021-01-10,20210110T073159_20210110T073904_T38RPN,0,14,-1.4360249190608683,-1.305920362472446
2021-01-12,20210112T072251_20210112T072250_T38RPN,0,15,-0.8515965987167304,-0.826804689785918
2021-01-20,20210120T073129_20210120T073147_T38RPN,0.0391770432082176,14,-0.26510614765574253,-0.25061938166611647
2021-01-22,20210122T072211_20210122T072214_T38RPN,0.0242050783330124,15,-0.6831260954394618,-0.6726858615873446
2021-01-25,20210125T073201_20210125T073204_T38RPN,0,14,-0.25036282793965164,-0.21202571690076882
2021-01-30,20210130T073049_20210130T073144_T38RPN,0.3514,14,0.10980742416772148,0.18831171095376664
2021-02-04,20210204T073111_20210204T073144_T38RPN,0.00928663143121622,14,0.03191064710236952,0.07474745810034374
2021-02-09,20210209T073009_20210209T073930_T38RPN,0.2085,14,-0.27622151188216826,-0.22607550024980222
2021-02-11,20210211T072021_20210211T072133_T38RPN,1.4445,14,0.13886577386716115,0.1451901197433954
2021-02-14,20210214T073011_20210214T073144_T38RPN,0.2604,14,-0.4623766761280845,-0.40290141105641086
2021-03-06,20210306T072751_20210306T073146_T38RPN,0.2254,15,-0.26871346512432664,-0.2547020614146505
2021-03-11,20210311T072719_20210311T073703_T38RPN,0.2209,14,-0.035146052049943526,-0.020378934219474114
2021-03-21,20210321T072619_20210321T073146_T38RPN,0.1808,14,0.23827542278911068,0.24416554835594628
2021-03-26,20210326T072611_20210326T073145_T38RPN,0.2492,14,0.31393872068185524,0.32486990094194224
2021-03-31,20210331T072619_20210331T073145_T38RPN,0,14,0.4287564021958973,0.4511923193932878
2021-04-20,20210420T072609_20210420T073142_T38RPN,0,14,0.8990320825209182,0.9275419712069319
2021-04-25,20210425T072611_20210425T073144_T38RPN,0.276,14,0.4124816948153474,0.46219163013743825
2021-04-30,20210430T072609_20210430T073143_T38RPN,0.0725,14,0.28011232211196674,0.2974810302258394
2021-05-05,20210505T072611_20210505T074015_T38RPN,0,14,-0.1082108166544878,-0.06416750699279977
2021-05-10,20210510T072619_20210510T073822_T38RPN,0.0097,15,0.11054668009061008,0.16607850790028583
2021-05-25,20210525T072621_20210525T073148_T38RPN,2.342,14,0.1939650649307583,0.2231939170833424
2021-05-30,20210530T072619_20210530T073148_T38RPN,0.0198,14,-0.41507393238117846,-0.3816358243459579
2021-06-04,20210604T072621_20210604T073148_T38RPN,0.0444,14,-0.15174546671249112,-0.13274092439707097
2021-06-09,20210609T072619_20210609T073839_T38RPN,0.0112,14,0.10830406468107118,0.11304121464494646
2021-06-14,20210614T072621_20210614T073148_T38RPN,0.0084,13,0.9074057589014226,0.9280557036399215
2021-06-24,20210624T072621_20210624T073148_T38RPN,0.0609,14,0.660351409957293,0.7414788603784788
2021-07-04,20210704T072621_20210704T073150_T38RPN,0.0715,14,1.8374895040724706,1.9048119783406972
2021-07-09,20210709T072619_20210709T073706_T38RPN,0.0584,14,2.1650279683089426,2.2465353012091427
2021-07-19,20210719T072619_20210719T073149_T38RPN,2.4421,14,0.31308610577326074,0.3273246586323872
2021-07-24,20210724T072621_20210724T073151_T38RPN,0,14,1.6463160847870046,1.669028997421745
2021-08-03,20210803T072621_20210803T073150_T38RPN,0.0465,15,1.9516424524054081,1.9567384367829932
2021-08-08,20210808T072619_20210808T073839_T38RPN,0.1475,15,1.5639654597163912,1.6030151247982825
